Country,Indicator,Region,Subregion,Unit,Year,Clear,Female Firearm chart,Female Firearms,Female Other  ,Female Other chart ,Female Sharp,Female Sharp chart,Female Unknown,Female Unknown chart ,Male Firearms,Male Firearms chart,Male Other ,Male Other chart ,Male Sharp,Male Sharp chart,Male Unknown,Male Unknown chart ,Number of Records,Onlyrates,rate,Round rate and count
Romania,Female homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,27,27
Bulgaria,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,20,20
Czechia,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,7,7
Poland,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,9,9
Republic of Moldova,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,1,1
Romania,Female homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,49,49
Belarus,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Bulgaria,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Czechia,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
Poland,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Republic of Moldova,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0.2,,,,,,,,,,,,,,,1,,0.2,0.2
Romania,Female homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Bulgaria,Female homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,0.3,,,,,,,,,,,,,,1,,0.3,0.3
Czechia,Female homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,0.4,,,,,,,,,,,,,,1,,0.4,0.4
Poland,Female homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,0.3,,,,,,,,,,,,,,1,,0.3,0.3
Republic of Moldova,Female homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,2.8,,,,,,,,,,,,,,1,,2.8,2.8
Romania,Female homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,0.5,,,,,,,,,,,,,,1,,0.5,0.5
Belarus,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,1.9,,,,,,,,,,,,1,,1.9,1.9
Bulgaria,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Czechia,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,0.4,,,,,,,,,,,,1,,0.4,0.4
Poland,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Republic of Moldova,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,0.7,,,,,,,,,,,,1,,0.7,0.7
Romania,Female homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Bulgaria,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,0.5,0.5,,,,,,,,,1,,0.5,0.5
Czechia,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Poland,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
Republic of Moldova,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
Romania,Female homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,0.5,0.5,,,,,,,,,1,,0.5,0.5
Belarus,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
Bulgaria,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.6,0.6
Czechia,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Poland,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Republic of Moldova,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
Romania,Firearms rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Poland,Homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,34,34
Republic of Moldova,Homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,13,13
Romania,Homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,10,10
Poland,Homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,262,262
Republic of Moldova,Homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,152,152
Romania,Homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,148,148
Poland,Homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,206,206
Republic of Moldova,Homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,50,50
Romania,Homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,112,112
Poland,Homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,22,22
Republic of Moldova,Homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,2,2
Romania,Homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,146,146
Belarus,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,22,22
Bulgaria,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,39,39
Czechia,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,17,17
Poland,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,26,26
Republic of Moldova,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,9,9
Romania,Male homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,7,7
Bulgaria,Male homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,23,23
Czechia,Male homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,23,23
Poland,Male homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,197,197
Republic of Moldova,Male homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,92,92
Romania,Male homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,91,91
Belarus,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,292,292
Bulgaria,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,22,22
Czechia,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,27,27
Poland,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,173,173
Republic of Moldova,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,35,35
Romania,Male homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,85,85
Bulgaria,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,50,50
Czechia,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,3,3
Poland,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,13,13
Republic of Moldova,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,1,1
Romania,Male homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,97,97
Belarus,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,0.5,,,,,,,,1,,0.5,0.5
Bulgaria,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,1.1,,,,,,,,1,,1.1,1.1
Czechia,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,0.3,,,,,,,,1,,0.3,0.3
Poland,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,0.1,,,,,,,,1,,0.1,0.1
Republic of Moldova,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,0.4,,,,,,,,1,,0.4,0.4
Romania,Male homicide rate by Firearms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,0.1,,,,,,,,1,,0.1,0.1
Bulgaria,Male homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,0.6,,,,,,1,,0.6,0.6
Czechia,Male homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,0.5,,,,,,1,,0.5,0.5
Poland,Male homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,1.1,,,,,,1,,1.1,1.1
Republic of Moldova,Male homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,4.6,,,,,,1,,4.6,4.6
Romania,Male homicide rate by Other Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,0.9,,,,,,1,,0.9,0.9
Belarus,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,6.6,,,,1,,6.6,6.6
Bulgaria,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,0.6,,,,1,,0.6,0.6
Czechia,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,0.5,,,,1,,0.5,0.5
Poland,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,0.9,,,,1,,0.9,0.9
Republic of Moldova,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,1.8,,,,1,,1.8,1.8
Romania,Male homicide rate by Sharp Objects,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,0.8,,,,1,,0.8,0.8
Bulgaria,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,1.3,1.3,1,,1.3,1.3
Czechia,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,0.1,0.1,1,,0.1,0.1
Poland,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,0.1,0.1,1,,0.1,0.1
Republic of Moldova,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,0,0,1,,0,0
Romania,Male homicide rate by Unknown Mechanisms,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,0.9,0.9,1,,0.9,0.9
Bulgaria,Other Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Czechia,Other Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Poland,Other Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Republic of Moldova,Other Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,3.7,3.7
Romania,Other Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.7,0.7
Belarus,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,4.1,4.1
Bulgaria,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Czechia,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Poland,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Republic of Moldova,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,1.2,1.2
Romania,Sharp Objects rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Bulgaria,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2007,1,,,,,,,,,,,,,,,,,1,0.9,0.9,0.9
Czechia,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2007,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Poland,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2007,1,,,,,,,,,,,,,,,,,1,0.1,0.1,0.1
Republic of Moldova,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,0,0,0
Romania,Unknown Mechanism rate,Europe,Eastern Europe,Rate,2007,1,,,,,,,,,,,,,,,,,1,0.7,0.7,0.7
Belarus,homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,27,27
Bulgaria,homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,43,43
Czechia,homicide by Firearms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,23,23
Bulgaria,homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,35,35
Czechia,homicide by Other Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,45,45
Belarus,homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,387,387
Bulgaria,homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,29,29
Czechia,homicide by Sharp Objects,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,47,47
Bulgaria,homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,70,70
Czechia,homicide by Unknown Mechanisms,Europe,Eastern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,10,10
Estonia,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Finland,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,14,14
Iceland,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,5,5
Norway,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Sweden,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,3,3
United Kingdom (England and Wales),Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,6,6
United Kingdom (Northern Ireland),Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom (Scotland),Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
United Kingdom of Great Britain and Northern Ireland,Female homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,6,6
Estonia,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,14,14
Finland,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,20,20
Iceland,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,41,41
Norway,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,7,7
Sweden,Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,11,11
United Kingdom (Northern Ireland),Female homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Estonia,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,5,5
Finland,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,13,13
Lithuania,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,21,21
Norway,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,4,4
Sweden,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,15,15
United Kingdom (England and Wales),Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,59,59
United Kingdom (Northern Ireland),Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,1,1
United Kingdom (Scotland),Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,8,8
United Kingdom of Great Britain and Northern Ireland,Female homicide by Sharp Objects,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,68,68
Estonia,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,1,1
Norway,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,4,4
Sweden,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom (England and Wales),Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,10,10
United Kingdom (Northern Ireland),Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom (Scotland),Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,2,2
United Kingdom of Great Britain and Northern Ireland,Female homicide by Unknown Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,14,14
Estonia,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Finland,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0.5,,,,,,,,,,,,,,,1,,0.5,0.5
Iceland,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0.3,,,,,,,,,,,,,,,1,,0.3,0.3
Norway,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Sweden,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0.1,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (England and Wales),Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
United Kingdom (Northern Ireland),Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
United Kingdom (Scotland),Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
United Kingdom of Great Britain and Northern Ireland,Female homicide rate by Firearms,Europe,Northern Europe,Rate,2007,0,,0,,,,,,,,,,,,,,,1,,0,0
Estonia,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,2,,,,,,,,,,,,,,1,,2,2
Finland,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,0.7,,,,,,,,,,,,,,1,,0.7,0.7
Iceland,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,0,,,,,,,,,,,,,,1,,0,0
Lithuania,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,2.4,,,,,,,,,,,,,,1,,2.4,2.4
Norway,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,0.3,,,,,,,,,,,,,,1,,0.3,0.3
Sweden,Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,0.2,,,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (Northern Ireland),Female homicide rate by Other Mechanisms,Europe,Northern Europe,Rate,2007,0,,,0,,,,,,,,,,,,,,1,,0,0
Estonia,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.7,,,,,,,,,,,,1,,0.7,0.7
Finland,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.5,,,,,,,,,,,,1,,0.5,0.5
Lithuania,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,1.2,,,,,,,,,,,,1,,1.2,1.2
Norway,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Sweden,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
United Kingdom (England and Wales),Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
United Kingdom (Northern Ireland),Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.1,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (Scotland),Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.3,,,,,,,,,,,,1,,0.3,0.3
United Kingdom of Great Britain and Northern Ireland,Female homicide rate by Sharp Objects,Europe,Northern Europe,Rate,2007,0,,,,,0.2,,,,,,,,,,,,1,,0.2,0.2
Estonia,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
Lithuania,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
Norway,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0.2,0.2,,,,,,,,,1,,0.2,0.2
Sweden,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
United Kingdom (England and Wales),Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
United Kingdom (Northern Ireland),Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0.2,0.2,,,,,,,,,1,,0.2,0.2
United Kingdom (Scotland),Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0.1,0.1,,,,,,,,,1,,0.1,0.1
United Kingdom of Great Britain and Northern Ireland,Female homicide rate by Unknown Mechanisms,Europe,Northern Europe,Rate,2007,0,,,,,,,0,0,,,,,,,,,1,,0,0
Estonia,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Finland,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Iceland,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
Ireland,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.5,0.5
Latvia,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.2,0.2
Lithuania,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
Norway,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0,0
Sweden,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.3,0.3
United Kingdom (England and Wales),Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom (Northern Ireland),Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.4,0.4
United Kingdom (Scotland),Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
United Kingdom of Great Britain and Northern Ireland,Firearms rate,Europe,Northern Europe,Rate,2007,0,,,,,,,,,,,,,,,,,1,,0.1,0.1
Norway,Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,2,2
Sweden,Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,23,23
United Kingdom (England and Wales),Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,53,53
United Kingdom (Northern Ireland),Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,8,8
United Kingdom (Scotland),Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,5,5
United Kingdom of Great Britain and Northern Ireland,Homicide by Firearms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,66,66
Norway,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,15,15
Sweden,Homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,30,30
United Kingdom (England and Wales),Homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,383,383
United Kingdom (Northern Ireland),Homicide by Other Mechanisms,Europe,Northern Europe,Count,2007,0,,,,,,,,,,,,,,,,,1,,9,9
